id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,trip_distance_miles,average_speed_mph,pickup_hour
id0949950,2,2016-04-21 15:18:15,2016-04-21 15:43:23,1,-73.99777984619139,40.73443984985352,-73.98922729492188,40.74174118041992,N,1508,0.67,1.61,15
id2330637,1,2016-01-14 17:14:05,2016-01-14 17:29:43,3,-73.98269653320312,40.74545669555664,-73.98244476318358,40.75040817260742,N,938,0.34,1.31,17
id3669898,2,2016-04-28 14:14:53,2016-04-28 14:41:38,1,-74.00000762939453,40.74114227294922,-73.98502349853516,40.73650360107422,N,1605,0.85,1.9,14
id3605426,1,2016-01-27 12:14:27,2016-01-27 12:36:45,1,-73.98143005371094,40.75827026367188,-73.97137451171875,40.75695037841797,N,1338,0.53,1.44,12
id0993091,2,2016-06-12 11:51:46,2016-06-12 12:08:27,1,-74.0018539428711,40.75167846679688,-74.00149536132812,40.74642181396485,N,1001,0.36,1.31,11
id3847381,1,2016-05-12 18:55:40,2016-05-12 18:59:35,1,-73.96624755859375,40.7575569152832,-73.96759796142578,40.75860595703125,N,235,0.1,1.55,18
id0523771,2,2016-01-26 17:05:41,2016-01-26 17:17:08,5,-73.95533752441406,40.77336883544922,-73.95207977294923,40.76877975463867,N,687,0.36,1.89,17
id0601063,2,2016-01-26 16:47:24,2016-01-26 16:59:41,1,-73.94860076904298,40.773223876953125,-73.95577239990233,40.77243041992188,N,737,0.38,1.85,16
id2519262,2,2016-05-11 01:47:53,2016-05-11 01:54:21,3,-74.00218963623048,40.73954391479492,-74.00400543212889,40.74205017089844,N,388,0.2,1.83,1
id1958400,2,2016-06-19 13:37:08,2016-06-19 13:46:35,1,-73.99198150634764,40.759891510009766,-73.98870849609375,40.75762176513672,N,567,0.23,1.47,13
id2356492,1,2016-01-31 19:18:10,2016-01-31 19:28:09,1,-73.97035217285155,40.75656127929688,-73.96824645996092,40.75960540771485,N,599,0.24,1.43,19
id2519696,2,2016-04-05 22:19:27,2016-04-05 22:33:03,4,-73.94135284423827,40.6786003112793,-73.94947052001953,40.680000305175774,N,816,0.44,1.92,22
id1957624,2,2016-03-27 16:28:42,2016-03-27 16:32:25,1,-74.06990814208984,40.739051818847656,-74.15791320800781,40.712528228759766,N,223,4.96,80.06,16
id1459426,2,2016-06-15 15:28:50,2016-06-15 15:36:36,3,-73.98255920410156,40.762149810791016,-73.9835433959961,40.76002883911133,N,466,0.16,1.2,15
id2446042,2,2016-06-22 11:55:18,2016-06-22 12:02:00,2,-73.97508239746092,40.7586784362793,-73.9781494140625,40.76079940795898,N,402,0.22,1.95,11
id2531906,1,2016-05-03 22:17:57,2016-05-03 22:35:31,3,-73.97767639160156,40.75482940673828,-73.9797134399414,40.7486686706543,N,1054,0.44,1.5,22
id2304696,1,2016-04-04 00:49:12,2016-04-04 00:58:44,1,-73.99214172363281,40.742351531982415,-73.99544525146483,40.739051818847656,N,572,0.29,1.8,0
id0951750,2,2016-06-30 15:14:53,2016-06-30 15:36:59,6,-73.99210357666014,40.71561050415039,-74.00408172607422,40.72016143798828,N,1326,0.7,1.91,15
id3751477,2,2016-06-22 14:56:50,2016-06-22 15:05:29,2,-73.97373199462889,40.75056838989258,-73.97709655761719,40.7519416809082,N,519,0.2,1.39,14
id2844618,2,2016-05-16 12:36:33,2016-05-16 13:11:44,2,-73.97483825683594,40.75012969970703,-73.98265838623048,40.75843048095703,N,2111,0.7,1.2,12
id0093096,1,2016-06-25 19:32:17,2016-06-25 19:43:07,1,-73.9676742553711,40.762840270996094,-73.96550750732422,40.75829315185546,N,650,0.33,1.85,19
id0157662,1,2016-02-10 17:03:43,2016-02-10 17:19:49,1,-73.98899078369139,40.74747085571289,-73.9896240234375,40.7411003112793,N,966,0.44,1.65,17
id0757605,1,2016-03-31 09:10:29,2016-03-31 09:24:25,1,-73.97735595703125,40.753211975097656,-73.98218536376953,40.75683975219727,N,836,0.36,1.53,9
id2154391,1,2016-03-09 08:28:37,2016-03-09 08:40:05,1,-73.96052551269531,40.77824020385742,-73.95547485351561,40.774505615234375,N,688,0.37,1.93,8
id0566901,2,2016-06-08 17:31:17,2016-06-08 18:30:26,1,-73.98674774169923,40.71944808959961,-73.99132537841797,40.744903564453125,N,3549,1.78,1.8,17
id2522700,2,2016-05-07 21:56:04,2016-05-07 22:02:42,1,-73.98699951171875,40.75758361816406,-73.98435974121092,40.75535583496094,N,398,0.21,1.87,21
id0503418,1,2016-03-23 11:36:46,2016-03-23 11:48:19,1,-73.97786712646483,40.75236511230469,-73.98307037353516,40.75434494018555,N,693,0.3,1.58,11
id0714171,2,2016-05-21 22:26:43,2016-05-21 22:44:09,1,-74.00119018554686,40.755409240722656,-74.00254058837889,40.7500114440918,N,1046,0.38,1.31,22
id2418794,2,2016-06-19 13:27:41,2016-06-19 13:44:21,1,-73.96288299560547,40.799354553222656,-73.96784973144531,40.7925910949707,N,1000,0.53,1.92,13
id0324554,1,2016-04-05 11:51:44,2016-04-05 12:07:51,1,-73.96939849853516,40.76341247558594,-73.97156524658203,40.75681686401367,N,967,0.47,1.75,11
id2492213,2,2016-03-19 00:11:10,2016-03-19 00:23:55,2,-73.99897766113281,40.738235473632805,-74.00560760498048,40.74015045166016,N,765,0.37,1.75,0
id2376047,2,2016-02-06 12:12:33,2016-02-06 12:35:04,1,-73.9713363647461,40.751121520996094,-73.98091888427734,40.75621032714844,N,1351,0.61,1.63,12
id2501404,1,2016-03-20 13:04:24,2016-03-20 13:27:34,2,-73.99427795410156,40.750972747802734,-73.99519348144531,40.75936126708984,N,1390,0.58,1.51,13
id2795464,2,2016-05-03 16:24:06,2016-05-03 16:35:41,2,-73.97333526611328,40.76204681396485,-73.97663116455078,40.75948333740234,N,695,0.25,1.28,16
id2471827,2,2016-05-07 16:54:53,2016-05-07 17:19:49,1,-74.00511169433594,40.706878662109375,-73.99281311035155,40.70214080810546,N,1496,0.72,1.74,16
id1655255,1,2016-05-21 19:18:21,2016-05-21 19:29:32,1,-73.97517395019531,40.76275253295898,-73.98148345947266,40.76103210449219,N,671,0.35,1.88,19
id0651215,2,2016-01-19 18:42:01,2016-01-19 18:51:07,1,-74.00566101074217,40.71831893920898,-74.01033020019531,40.71918869018555,N,546,0.25,1.66,18
id1357436,2,2016-06-23 13:27:19,2016-06-23 13:53:14,1,-73.87299346923827,40.774169921875,-73.8637466430664,40.76948928833008,N,1555,0.58,1.35,13
id0315126,2,2016-05-27 23:48:52,2016-05-28 00:11:23,1,-73.95269012451173,40.723121643066406,-73.94979095458984,40.716251373291016,N,1351,0.5,1.33,23
id1713305,2,2016-04-12 10:43:47,2016-04-12 10:57:58,1,-73.9715576171875,40.75611877441406,-73.97685241699219,40.75075149536133,N,851,0.46,1.96,10
id0515844,2,2016-05-04 14:58:19,2016-05-04 15:17:27,5,-73.9485626220703,40.78240966796875,-73.95690155029298,40.78078079223633,N,1148,0.45,1.41,14
id3906544,2,2016-06-07 21:19:05,2016-06-07 21:28:10,1,-73.97533416748048,40.760990142822266,-73.97853088378906,40.76331329345703,N,545,0.23,1.53,21
id2572231,1,2016-04-13 18:17:05,2016-04-13 18:43:09,1,-73.985107421875,40.76081848144531,-73.98801422119139,40.74981689453125,N,1564,0.78,1.78,18
id1912869,2,2016-06-11 19:53:55,2016-06-11 19:59:56,3,-73.95252990722656,40.77837753295898,-73.95054626464845,40.7773323059082,N,361,0.13,1.26,19
id0000672,1,2016-02-10 17:03:47,2016-02-10 17:52:18,2,-73.97225952148438,40.797317504882805,-73.98249816894531,40.782352447509766,N,2911,1.16,1.44,17
id3232507,1,2016-06-17 08:39:41,2016-06-17 09:02:37,2,-73.95699310302734,40.78038787841797,-73.96829223632812,40.78418350219727,N,1376,0.65,1.69,8
id1414817,1,2016-02-14 16:32:03,2016-02-14 16:52:30,4,-73.97940826416014,40.7584228515625,-73.98684692382812,40.75627136230469,N,1227,0.42,1.22,16
id3539681,1,2016-03-08 16:04:43,2016-03-08 16:12:32,1,-73.98323822021484,40.756511688232415,-73.98511505126953,40.75853729248047,N,469,0.17,1.31,16
id0620414,1,2016-02-24 14:55:45,2016-02-24 15:06:27,1,-73.99109649658203,40.73939895629882,-73.99109649658203,40.7436981201172,N,642,0.3,1.67,14
id3904109,2,2016-06-05 11:44:28,2016-06-05 11:54:03,2,-73.97345733642578,40.760841369628906,-73.97219848632812,40.756790161132805,N,575,0.29,1.8,11
id3127535,1,2016-06-28 18:14:19,2016-06-28 18:45:41,2,-73.9715576171875,40.75594711303711,-73.98624420166014,40.761184692382805,N,1882,0.85,1.63,18
id1657141,1,2016-04-17 22:35:12,2016-04-17 23:00:06,4,-73.97840118408203,40.75740814208984,-73.98536682128906,40.75041198730469,N,1494,0.61,1.46,22
id2662709,2,2016-03-16 14:51:58,2016-03-16 15:07:22,2,-73.99212646484375,40.74372863769531,-73.991943359375,40.74798202514648,N,924,0.29,1.15,14
id0621666,2,2016-05-11 10:36:45,2016-05-11 10:47:01,1,-73.99724578857422,40.75545883178711,-73.99192047119139,40.754180908203125,N,616,0.29,1.71,10
id2967523,2,2016-06-24 21:07:34,2016-06-24 21:25:47,4,-73.99205780029298,40.72932815551758,-74.00110626220702,40.7338981628418,N,1093,0.57,1.88,21
id3853630,2,2016-01-27 19:37:22,2016-01-27 19:42:39,1,-73.98996734619139,40.756153106689446,-73.9893798828125,40.75843048095703,N,317,0.16,1.82,19
id3362175,1,2016-01-26 14:00:39,2016-01-26 14:13:35,1,-73.96099090576173,40.76920318603516,-73.96351623535155,40.765995025634766,N,776,0.26,1.2,14
id3791366,2,2016-05-13 14:45:48,2016-05-13 15:08:44,2,-73.98941040039062,40.75894165039063,-73.99144744873048,40.749961853027344,N,1376,0.63,1.65,14
id3515437,2,2016-05-10 15:39:59,2016-05-10 15:56:13,5,-73.96917724609375,40.76319122314453,-73.96736907958984,40.76966094970703,N,974,0.46,1.69,15
id0398259,1,2016-06-08 12:00:40,2016-06-08 12:24:51,2,-73.99407196044923,40.751163482666016,-73.98466491699219,40.742012023925774,N,1451,0.8,1.99,12
id1596940,2,2016-04-21 09:44:10,2016-04-21 09:58:37,5,-74.01673889160156,40.70958709716797,-74.01182556152342,40.7074089050293,N,867,0.3,1.24,9
id3417573,2,2016-04-23 19:48:41,2016-04-23 20:05:49,1,-73.98412322998048,40.75463485717773,-73.98699188232422,40.760704040527344,N,1028,0.45,1.56,19
id2415466,1,2016-05-02 09:39:27,2016-05-02 09:50:20,1,-73.99372863769531,40.73857116699219,-73.99266052246092,40.74308395385742,N,653,0.32,1.75,9
id3485521,1,2016-02-15 19:51:07,2016-02-15 20:08:00,1,-73.98218536376953,40.77098846435546,-73.98371124267578,40.76563262939453,N,1013,0.38,1.35,19
id0009944,2,2016-05-31 14:42:05,2016-05-31 15:03:48,1,-73.98181915283203,40.75796890258789,-73.98648071289062,40.7649040222168,N,1303,0.54,1.49,14
id3570696,1,2016-01-26 12:16:07,2016-01-26 12:47:25,1,-73.96770477294923,40.76276779174805,-73.97808837890625,40.762554168701165,N,1878,0.54,1.04,12
id0098223,1,2016-05-18 17:33:11,2016-05-18 18:00:15,1,-73.9881820678711,40.737754821777344,-73.99568176269531,40.74895095825195,N,1624,0.87,1.92,17
id3008372,2,2016-04-10 22:59:24,2016-04-10 23:14:17,1,-74.00000762939453,40.72185134887695,-73.99559020996092,40.71705627441406,N,893,0.4,1.63,22
id2344618,1,2016-03-31 08:44:33,2016-03-31 09:09:21,1,-73.99598693847656,40.74348831176758,-73.98580169677734,40.752479553222656,N,1488,0.82,1.98,8
id0294657,1,2016-04-06 23:27:01,2016-04-06 23:40:12,1,-73.98450469970702,40.728565216064446,-73.9782943725586,40.72493743896485,N,791,0.41,1.87,23
id0698047,1,2016-03-30 15:57:31,2016-03-30 17:17:07,1,-73.97649383544923,40.75893783569336,-73.9957504272461,40.738067626953125,N,4776,1.76,1.33,15
id0990640,1,2016-05-06 09:41:15,2016-05-06 09:57:21,1,-73.95835876464845,40.772945404052734,-73.95571899414062,40.765872955322266,N,966,0.51,1.89,9
id3288974,1,2016-06-17 14:15:47,2016-06-17 14:26:36,1,-73.97113800048828,40.74844741821289,-73.9715118408203,40.7443733215332,N,649,0.28,1.57,14
id2446348,2,2016-05-17 15:17:22,2016-05-17 15:29:18,1,-73.9627914428711,40.77499771118164,-73.96282958984375,40.769718170166016,N,716,0.36,1.83,15
id2314334,2,2016-05-18 15:43:24,2016-05-18 16:14:02,1,-73.9860076904297,40.73470306396485,-73.98302459716798,40.74484634399414,N,1838,0.72,1.41,15
id0461329,1,2016-01-07 21:21:07,2016-01-07 21:39:27,4,-74.003173828125,40.73429489135742,-73.99340057373048,40.7318229675293,N,1100,0.54,1.77,21
id2929528,1,2016-05-18 17:43:29,2016-05-18 18:13:54,1,-73.96763610839844,40.76287078857422,-73.98194885253906,40.755104064941406,N,1825,0.92,1.82,17
id1556610,1,2016-04-23 19:09:43,2016-04-23 19:16:12,1,-73.99640655517578,40.7238883972168,-73.9933853149414,40.721878051757805,N,389,0.21,1.95,19
id0042522,2,2016-06-04 17:00:56,2016-06-04 17:26:17,2,-74.00521850585938,40.71353912353516,-73.99063110351561,40.71569061279297,N,1521,0.78,1.84,17
id0708450,1,2016-02-23 13:06:43,2016-02-23 13:26:22,1,-73.97907257080078,40.75238800048828,-73.9750747680664,40.75730514526367,N,1179,0.4,1.22,13
id0561175,2,2016-01-25 12:01:18,2016-01-25 12:08:26,6,-73.99046325683594,40.75698852539063,-73.98744201660156,40.758331298828125,N,428,0.18,1.54,12
id1177348,2,2016-02-20 13:06:50,2016-02-20 13:33:50,5,-73.97430419921875,40.7572135925293,-73.9851837158203,40.75859832763672,N,1620,0.58,1.28,13
id0473930,1,2016-01-27 09:26:34,2016-01-27 09:42:30,1,-73.97129058837889,40.74610137939453,-73.9765396118164,40.74922561645508,N,956,0.35,1.32,9
id2604188,1,2016-05-28 19:37:47,2016-05-28 19:59:45,1,-73.9923324584961,40.74939727783203,-73.99214172363281,40.7579345703125,N,1318,0.59,1.61,19
id0495035,1,2016-05-05 21:01:49,2016-05-05 21:06:35,2,-73.98542785644531,40.7443733215332,-73.98807525634764,40.74420928955078,N,286,0.14,1.75,21
id2503265,2,2016-06-10 10:32:06,2016-06-10 10:38:35,6,-74.0096435546875,40.71508026123047,-74.00789642333984,40.71240997314453,N,389,0.21,1.91,10
id3296590,1,2016-06-24 10:01:57,2016-06-24 10:19:33,1,-73.99144744873048,40.75037384033203,-73.98588562011719,40.75262069702149,N,1056,0.33,1.12,10
id0219425,2,2016-05-17 20:26:59,2016-05-17 20:38:53,5,-74.00457763671875,40.73968124389648,-74.00814819335938,40.73738861083984,N,714,0.25,1.24,20
id2049862,2,2016-04-21 17:09:07,2016-04-21 17:58:51,1,-73.9823226928711,40.745079040527344,-73.99555206298828,40.76477813720703,N,2984,1.53,1.84,17
id1103484,1,2016-03-15 09:36:27,2016-03-15 09:43:26,2,-73.98770141601561,40.75738906860352,-73.98447418212889,40.757232666015625,N,419,0.17,1.45,9
id1227261,2,2016-03-11 16:33:21,2016-03-11 17:11:35,1,-73.9935302734375,40.74987030029297,-73.987060546875,40.73910903930664,N,2294,0.82,1.28,16
id3909562,1,2016-06-22 16:19:21,2016-06-22 16:36:43,2,-73.99855804443358,40.76410675048828,-73.99242401123048,40.758209228515625,N,1042,0.52,1.79,16
id1764647,1,2016-01-14 11:04:57,2016-01-14 11:12:07,1,-74.00053405761719,40.725635528564446,-74.00324249267578,40.7239646911621,N,430,0.18,1.53,11
id2829052,1,2016-06-24 10:10:33,2016-06-24 10:32:18,1,-73.99124145507811,40.75596618652344,-73.98000335693358,40.75056457519531,N,1305,0.7,1.92,10
id0724684,1,2016-02-23 17:10:52,2016-02-23 17:25:20,1,-73.98210906982422,40.76584243774414,-73.98821258544923,40.76443862915039,N,868,0.33,1.38,17
id0633082,2,2016-06-06 12:45:17,2016-06-06 12:58:22,1,-73.96662139892578,40.77296829223633,-73.97003936767578,40.76817321777344,N,785,0.38,1.73,12
id0616607,2,2016-05-12 13:28:42,2016-05-12 13:48:10,6,-73.99507904052734,40.74023818969727,-73.99603271484375,40.73273086547852,N,1168,0.52,1.61,13
id0223586,2,2016-02-22 15:43:04,2016-02-22 15:49:03,4,-73.96495056152342,40.7752799987793,-73.96208953857422,40.77632522583008,N,359,0.17,1.67,15
id3415775,2,2016-03-05 17:43:33,2016-03-05 18:09:49,1,-74.01515960693358,40.71589279174805,-74.0031967163086,40.72045516967773,N,1576,0.7,1.6,17
id0742032,2,2016-04-03 14:09:30,2016-04-03 14:36:49,1,-74.00030517578125,40.75822830200195,-73.99510955810547,40.75000762939453,N,1639,0.63,1.38,14
id2347418,2,2016-03-14 10:14:35,2016-03-14 10:39:25,1,-73.97003173828125,40.752891540527344,-73.98253631591797,40.75257110595703,N,1490,0.65,1.58,10
id3517721,2,2016-06-01 12:41:28,2016-06-01 12:56:54,6,-73.98795318603516,40.74370956420898,-73.98912811279298,40.74797821044922,N,926,0.3,1.17,12
id1654343,1,2016-06-03 17:58:08,2016-06-03 18:09:35,1,-73.97611999511719,40.762184143066406,-73.97684478759764,40.75899887084961,N,687,0.22,1.17,17
id0279452,1,2016-03-03 15:37:47,2016-03-03 16:01:40,2,-73.98809051513672,40.74965286254882,-73.98641967773438,40.75909423828125,N,1433,0.66,1.65,15
id3456328,1,2016-02-13 18:28:17,2016-02-13 18:46:51,1,-73.98774719238281,40.74956893920898,-73.98500061035155,40.75594711303711,N,1114,0.46,1.5,18
id1232078,1,2016-03-23 18:37:31,2016-03-23 18:50:57,3,-73.99077606201173,40.75572967529297,-73.98905944824217,40.75191116333008,N,806,0.28,1.24,18
id2225714,1,2016-04-21 12:59:15,2016-04-21 14:11:15,1,-73.976318359375,40.74831771850586,-73.95245361328125,40.77522659301758,N,4320,2.24,1.87,12
id2845082,1,2016-03-07 09:11:14,2016-03-07 09:17:19,1,-73.98627471923827,40.76161956787109,-73.98784637451173,40.762916564941406,N,365,0.12,1.2,9
id3375119,1,2016-01-10 11:51:27,2016-01-10 12:04:00,4,-73.98033905029298,40.73224258422852,-73.9813232421875,40.73733139038086,N,753,0.36,1.7,11
id0113998,1,2016-01-28 11:36:11,2016-01-28 11:58:23,1,-73.97412872314453,40.76010513305664,-73.9784927368164,40.7506217956543,N,1332,0.69,1.88,11
id2755901,1,2016-01-01 12:57:03,2016-01-01 13:07:20,1,-73.99153900146483,40.74494552612305,-73.99751281738281,40.74485397338867,N,617,0.31,1.82,12
id0853790,2,2016-05-22 17:52:45,2016-05-22 18:13:48,2,-73.99964141845702,40.76150131225586,-73.99519348144531,40.75479888916016,N,1263,0.52,1.48,17
id2326118,2,2016-02-05 17:30:17,2016-02-05 17:37:46,1,-73.996337890625,40.72593688964844,-73.99440002441406,40.72831344604492,N,449,0.19,1.55,17
id3877770,2,2016-04-23 13:43:32,2016-04-23 14:25:47,1,-73.98418426513672,40.775005340576165,-73.97367858886719,40.759231567382805,N,2535,1.22,1.73,13
id0849271,1,2016-06-08 13:32:59,2016-06-08 14:01:51,1,-73.96973419189453,40.753765106201165,-73.9782943725586,40.75111389160156,N,1732,0.48,1.01,13
id3714266,2,2016-04-16 17:36:35,2016-04-16 17:49:35,1,-73.98954772949219,40.73577880859375,-73.99432373046875,40.73212814331056,N,780,0.36,1.64,17
id3536533,2,2016-05-04 17:11:27,2016-05-04 17:20:08,1,-73.97435760498048,40.75411987304688,-73.97236633300781,40.7566795349121,N,521,0.21,1.42,17
id3849661,1,2016-04-29 23:50:50,2016-04-29 23:56:43,1,-73.9954833984375,40.717151641845696,-73.9945297241211,40.71913909912109,N,353,0.15,1.49,23
id0820317,2,2016-04-22 14:42:14,2016-04-22 14:59:33,1,-73.99160766601561,40.75007629394531,-73.98116302490233,40.751968383789055,N,1039,0.56,1.95,14
id0422399,1,2016-02-27 09:27:41,2016-02-27 09:34:47,2,-73.98436737060547,40.72977828979492,-73.98247528076173,40.727935791015625,N,426,0.16,1.36,9
id1431894,2,2016-03-05 19:08:48,2016-03-05 19:18:17,2,-73.9873504638672,40.76063537597656,-73.98700714111328,40.75608825683594,N,569,0.31,1.99,19
id0668978,1,2016-04-04 10:40:49,2016-04-04 10:53:25,1,-73.98102569580078,40.7481575012207,-73.97959136962889,40.7525749206543,N,756,0.31,1.5,10
id0394322,2,2016-01-13 14:39:35,2016-01-13 14:49:17,1,-73.98976898193358,40.73567581176758,-73.99242401123048,40.73750686645508,N,582,0.19,1.16,14
id0978333,2,2016-01-04 12:09:05,2016-01-04 12:18:25,2,-74.01164245605469,40.7080307006836,-74.00592803955078,40.70756149291992,N,560,0.3,1.94,12
id1943192,1,2016-05-05 18:26:18,2016-05-05 18:40:06,2,-73.98169708251953,40.75580596923828,-73.98236846923827,40.759441375732415,N,828,0.25,1.1,18
id2440411,2,2016-06-08 13:24:44,2016-06-08 13:51:00,1,-73.97216033935547,40.76402282714844,-73.97502899169923,40.75403594970703,N,1576,0.71,1.61,13
id1398042,2,2016-06-01 15:47:56,2016-06-01 16:10:09,2,-73.98394775390625,40.74256134033203,-73.99079895019531,40.73995590209961,N,1333,0.4,1.08,15
id2064433,1,2016-03-03 07:02:58,2016-03-03 07:18:49,1,-73.97809600830078,40.75237655639648,-73.98413848876953,40.748096466064446,N,951,0.43,1.64,7
id1892303,1,2016-06-15 19:04:10,2016-06-15 19:08:40,1,-73.99710083007811,40.762821197509766,-73.99455261230467,40.763519287109375,N,270,0.14,1.89,19
id1759932,2,2016-02-29 10:21:36,2016-02-29 10:52:14,1,-73.9942626953125,40.75102996826172,-73.98586273193358,40.74254989624024,N,1838,0.73,1.43,10
id1848589,2,2016-03-21 11:28:42,2016-03-21 11:44:12,5,-73.98237609863281,40.745853424072266,-73.98631286621094,40.75193786621094,N,930,0.47,1.81,11
id0978849,2,2016-06-09 18:25:57,2016-06-09 18:57:05,1,-73.97969818115233,40.764408111572266,-73.9656982421875,40.75458526611328,N,1868,1.0,1.92,18
id3154748,1,2016-02-08 18:08:01,2016-02-08 18:29:15,2,-73.98155975341797,40.760963439941406,-73.97921752929686,40.75609970092773,N,1274,0.36,1.01,18
id2064317,2,2016-04-06 23:30:19,2016-04-06 23:43:46,5,-73.99716186523438,40.71651077270508,-73.99440002441406,40.7192497253418,N,807,0.24,1.06,23
id3476021,1,2016-05-05 13:06:51,2016-05-05 13:12:16,1,-73.9773178100586,40.75401306152344,-73.9794692993164,40.75465393066406,N,325,0.12,1.34,13
id3595438,1,2016-06-14 15:21:40,2016-06-14 15:39:39,1,-73.95369720458984,40.77089309692384,-73.96084594726561,40.76567840576172,N,1079,0.52,1.73,15
id3857821,1,2016-05-05 16:32:30,2016-05-05 16:44:22,3,-74.01195526123048,40.70307540893555,-74.01732635498048,40.70506286621094,N,712,0.31,1.58,16
id0746862,2,2016-04-19 08:53:56,2016-04-19 09:12:13,1,-74.00411987304686,40.70767593383789,-74.0029067993164,40.71548080444336,N,1097,0.54,1.78,8
id0124730,1,2016-04-13 12:44:25,2016-04-13 13:37:10,1,-73.97478485107422,40.76033782958984,-73.9760513305664,40.74468612670898,N,3165,1.08,1.23,12
id0034806,2,2016-01-19 19:01:07,2016-01-19 19:17:33,4,-73.97806549072266,40.766380310058594,-73.97737884521484,40.77251815795898,N,986,0.43,1.55,19
